Date;Flower;Color;Units Selection
03/12/2024 0:00;Cushion;Cream;2700
03/12/2024 0:00;Cushion;Earth Tones;800
03/12/2024 0:00;Cushion;Green;2550
03/12/2024 0:00;Cushion;Lavender;11580
03/12/2024 0:00;Cushion;Peach;5247
03/12/2024 0:00;Cushion;Pink;1200
03/12/2024 0:00;Cushion;Purple;5960
03/12/2024 0:00;Cushion;Tinted Assorted;26850
03/12/2024 0:00;Cushion;White;30540
03/12/2024 0:00;Cushion;Yellow;7630
03/12/2024 0:00;Daisy;DarkPink;5600
03/12/2024 0:00;Daisy;Lavender;9620
03/12/2024 0:00;Daisy;Novelty Lavender;23630
03/12/2024 0:00;Daisy;Novelty Purple;11100
03/12/2024 0:00;Daisy;Novelty Yellow;5250
03/12/2024 0:00;Daisy;Peach;1540
03/12/2024 0:00;Daisy;Pink;150
03/12/2024 0:00;Daisy;Purple;10350
03/12/2024 0:00;Daisy;Red;900
03/12/2024 0:00;Daisy;Tinted Assorted;13550
03/12/2024 0:00;Daisy;White;51915
03/12/2024 0:00;Daisy;Yellow;7700
03/12/2024 0:00;Delphinium;Blue;0
03/12/2024 0:00;Delphinium Spray;Blue;3600
03/12/2024 0:00;Dianthus Ball;Burgundy;600
03/12/2024 0:00;Dianthus Ball;DarkPink;300
03/12/2024 0:00;Dianthus Ball;Novelty Purple;300
03/12/2024 0:00;Dianthus Ball;Pink;300
03/12/2024 0:00;Dianthus Ball;Purple;0
03/12/2024 0:00;Dianthus Ball;White;0
03/12/2024 0:00;Eryngium;Blue;0
03/12/2024 0:00;Eryngium;Tinted Assorted;3050
03/12/2024 0:00;Eucalyptus Baby Blue;Green;11900
03/12/2024 0:00;Gala Mum;Lavender;1100
03/12/2024 0:00;Gala Mum;Purple;160
03/12/2024 0:00;Gala Mum;White;6570
03/12/2024 0:00;Green Ball;Green;600
03/12/2024 0:00;Green Dragon (Lepidium);Green;1500
03/12/2024 0:00;Gypso;White;3600
03/12/2024 0:00;Hybrid Lilies;DarkPink;2100
03/12/2024 0:00;Hybrid Lilies;Orange;1200
03/12/2024 0:00;Hybrid Lilies;Pink;300
03/12/2024 0:00;Hybrid Lilies;White;300
03/12/2024 0:00;Hybrid Lilies;Yellow;2100
03/12/2024 0:00;Hydrangeas;Green;4700
03/12/2024 0:00;Hydrangeas;Tinted Antique;3399
03/12/2024 0:00;Hydrangeas;Tinted Blue;255
03/12/2024 0:00;Hydrangeas;Tinted Dark Pink;0
03/12/2024 0:00;Hydrangeas;Tinted Lavender;184
03/12/2024 0:00;Hydrangeas;White;800
03/12/2024 0:00;Hypericum;Green;1500
03/12/2024 0:00;Hypericum;Pink;1800
03/12/2024 0:00;Hypericum;Red;5200
03/12/2024 0:00;Hypericum;White;2280
03/12/2024 0:00;Iconfetti;DarkPink;550
03/12/2024 0:00;Iconfetti;White;730
03/12/2024 0:00;Iconfetti;Yellow;1500
03/12/2024 0:00;Kale;Purple;0
03/12/2024 0:00;Limonium;Blue;5400
03/12/2024 0:00;Limonium;White;4800
03/12/2024 0:00;Matsumoto;DarkPink;3000
03/12/2024 0:00;Matsumoto;Purple;300
03/12/2024 0:00;Matsumoto;Red;4500
03/12/2024 0:00;Micropompon Button;Pink;7550
03/12/2024 0:00;Micropompon Button;Purple;11350
03/12/2024 0:00;Micropompon Button;White;6880
03/12/2024 0:00;Micropompon Button;Yellow;150
03/12/2024 0:00;Micropompon Daisy;Green;11050
03/12/2024 0:00;Micropompon Daisy;Lavender;800
03/12/2024 0:00;Micropompon Daisy;Purple;1360
03/12/2024 0:00;Micropompon Daisy;Red;900
03/12/2024 0:00;Micropompon Daisy;White;2980
03/12/2024 0:00;Micropompon Daisy;Yellow;3300
03/12/2024 0:00;Minicarnation;Burgundy;2400
03/12/2024 0:00;Minicarnation;DarkPink;1800
03/12/2024 0:00;Minicarnation;Earth Tones;600
03/12/2024 0:00;Minicarnation;Green;600
03/12/2024 0:00;Minicarnation;Lavender;0
03/12/2024 0:00;Minicarnation;Novelty Burgundy;600
03/12/2024 0:00;Minicarnation;Novelty Pink;0
03/12/2024 0:00;Minicarnation;Novelty Purple;0
03/12/2024 0:00;Minicarnation;Novelty Red;1200
03/12/2024 0:00;Minicarnation;Novelty Yellow;0
03/12/2024 0:00;Minicarnation;Orange;0
03/12/2024 0:00;Minicarnation;Peppermint;2400
03/12/2024 0:00;Minicarnation;Pink;3000
03/12/2024 0:00;Minicarnation;Purple;1200
03/12/2024 0:00;Minicarnation;Red;16200
03/12/2024 0:00;Minicarnation;White;13800
03/12/2024 0:00;Minicarnation;Yellow;0
03/12/2024 0:00;Mum Ball;Green;100
03/12/2024 0:00;Mum Ball;Lavender;1600
03/12/2024 0:00;Mum Ball;Purple;3250
03/12/2024 0:00;Mum Ball;Red;900
03/12/2024 0:00;Mum Ball;White;4000
03/12/2024 0:00;Mum Ball;Yellow;2600
03/12/2024 0:00;Novelty;Button Green;14300
03/12/2024 0:00;Novelty;Button Lavender;4000
03/12/2024 0:00;Novelty;Button Purple;1250
03/12/2024 0:00;Novelty;Button White;6500
03/12/2024 0:00;Novelty;Button Yellow;650
03/12/2024 0:00;Novelty;Lavender;3695
03/12/2024 0:00;Novelty;Pink;2850
03/12/2024 0:00;Novelty;Purple;300
03/12/2024 0:00;Novelty;White;2700
03/12/2024 0:00;Novelty;Yellow;1600
03/12/2024 0:00;Pine;Green;40200
03/12/2024 0:00;Pittosporum;Green;3750
03/12/2024 0:00;Robelina Palm;Green;0
03/12/2024 0:00;Rose - Color;DarkPink;21168
03/12/2024 0:00;Rose - Color;Green;0
03/12/2024 0:00;Rose - Color;Lavender;8208
03/12/2024 0:00;Rose - Color;Novelty Orange;0
03/12/2024 0:00;Rose - Color;Novelty Pink;3312
03/12/2024 0:00;Rose - Color;Novelty Red;1296
03/12/2024 0:00;Rose - Color;Orange;1440
03/12/2024 0:00;Rose - Color;Peach;720
03/12/2024 0:00;Rose - Color;Pink;7488
03/12/2024 0:00;Rose - Color;White;5760
03/12/2024 0:00;Rose - Color;Yellow;2016
03/12/2024 0:00;Rose - Red;Red;51840
03/12/2024 0:00;Rose - Spray;DarkPink;1200
03/12/2024 0:00;Rose - Spray;Green;150
03/12/2024 0:00;Rose - Spray;Lavender;0
03/12/2024 0:00;Rose - Spray;Novelty Orange;0
03/12/2024 0:00;Rose - Spray;Novelty Pink;0
03/12/2024 0:00;Rose - Spray;Orange;2550
03/12/2024 0:00;Rose - Spray;Peach;1500
03/12/2024 0:00;Rose - Spray;Pink;1500
03/12/2024 0:00;Rose - Spray;Red;1650
03/12/2024 0:00;Rose - Spray;White;2250
03/12/2024 0:00;Rose - Spray;Yellow;1800
03/12/2024 0:00;Ruscus;Green;6000
03/12/2024 0:00;Ruscus;Tinted Burgundy;3400
03/12/2024 0:00;Ruscus;Tinted Dusty;1000
03/12/2024 0:00;Ruscus;Tinted Gold;600
03/12/2024 0:00;Ruscus;Tinted Silver;1000
03/12/2024 0:00;Scabiosa;Purple;150
03/12/2024 0:00;Sinensis;Tinted Burgundy;2000
03/12/2024 0:00;Sinensis;White;0
03/12/2024 0:00;Snapdragon;White;6000
03/12/2024 0:00;Solidago;Tinted Burgundy;950
03/12/2024 0:00;Solidago;Tinted White;170
03/12/2024 0:00;Sparkz;Burgundy;600
03/12/2024 0:00;Sparkz;DarkPink;1200
03/12/2024 0:00;Sparkz;Earth Tones;0
03/12/2024 0:00;Sparkz;Mauve;0
03/12/2024 0:00;Sparkz;Novelty Burgundy;1200
03/12/2024 0:00;Sparkz;Novelty Lavender;0
03/12/2024 0:00;Sparkz;Novelty Orange;600
03/12/2024 0:00;Sparkz;Novelty Purple;2400
03/12/2024 0:00;Sparkz;Novelty Yellow;0
03/12/2024 0:00;Sparkz;Purple;0
03/12/2024 0:00;Statice;Purple;3150
03/12/2024 0:00;Stock Spray;DarkPink;2250
03/12/2024 0:00;Stock Spray;Lavender;750
03/12/2024 0:00;Stock Spray;Pink;250
03/12/2024 0:00;Stock Spray;Purple;3000
03/12/2024 0:00;Stock Spray;White;5000
03/12/2024 0:00;Stock Spray;Yellow;750
03/12/2024 0:00;Sunflowers;Yellow;800
03/12/2024 0:00;Super Mums;White;2300
03/12/2024 0:00;Veronica;Pink;300
03/12/2024 0:00;Veronica;Purple;0
03/12/2024 0:00;Veronica;White;0
04/12/2024 0:00;Alstroemeria;Burgundy;0
04/12/2024 0:00;Alstroemeria;DarkPink;6800
04/12/2024 0:00;Alstroemeria;Green;0
04/12/2024 0:00;Alstroemeria;Lavender;2800
04/12/2024 0:00;Alstroemeria;Orange;2000
04/12/2024 0:00;Alstroemeria;Peach;0
04/12/2024 0:00;Alstroemeria;Pink;2000
04/12/2024 0:00;Alstroemeria;Purple;3600
04/12/2024 0:00;Alstroemeria;Red;3200
04/12/2024 0:00;Alstroemeria;White;8400
04/12/2024 0:00;Alstroemeria;Yellow;0
04/12/2024 0:00;Carnation;Lavender;7000
04/12/2024 0:00;Carnation;Orange;1000
04/12/2024 0:00;Cremon;Assorted;820
04/12/2024 0:00;Cremon;Dark Bronze;2550
04/12/2024 0:00;Cremon;Green;8350
04/12/2024 0:00;Cremon;Lavender;3150
04/12/2024 0:00;Cremon;Peach;540
04/12/2024 0:00;Cremon;Pink;600
04/12/2024 0:00;Cremon;Purple;750
04/12/2024 0:00;Cremon;White;2950
04/12/2024 0:00;Cremon;Yellow;1300
04/12/2024 0:00;Cushion;Cream;1400
04/12/2024 0:00;Cushion;Earth Tones;1190
04/12/2024 0:00;Cushion;Green;9260
04/12/2024 0:00;Cushion;Lavender;2114
04/12/2024 0:00;Cushion;Peach;10
04/12/2024 0:00;Cushion;Pink;7052
04/12/2024 0:00;Cushion;Purple;14980
04/12/2024 0:00;Cushion;Tinted Assorted;49400
04/12/2024 0:00;Cushion;White;35026
04/12/2024 0:00;Cushion;Yellow;9430
04/12/2024 0:00;Daisy;DarkPink;1350
04/12/2024 0:00;Daisy;Lavender;6000
04/12/2024 0:00;Daisy;Novelty Lavender;16750
04/12/2024 0:00;Daisy;Novelty Purple;10380
04/12/2024 0:00;Daisy;Novelty Yellow;6530
04/12/2024 0:00;Daisy;Peach;1316
04/12/2024 0:00;Daisy;Pink;1850
04/12/2024 0:00;Daisy;Purple;14532
04/12/2024 0:00;Daisy;Red;5500
04/12/2024 0:00;Daisy;Tinted Assorted;6500
04/12/2024 0:00;Daisy;White;70850
04/12/2024 0:00;Daisy;Yellow;4805
04/12/2024 0:00;Dianthus Ball;Burgundy;600
04/12/2024 0:00;Dianthus Ball;DarkPink;300
04/12/2024 0:00;Dianthus Ball;Novelty Purple;300
04/12/2024 0:00;Dianthus Ball;Pink;0
04/12/2024 0:00;Dianthus Ball;Purple;0
04/12/2024 0:00;Dianthus Ball;White;0
04/12/2024 0:00;Eryngium;Blue;0
04/12/2024 0:00;Eucalyptus;Green;1000
04/12/2024 0:00;Eucalyptus Baby Blue;Green;4530
04/12/2024 0:00;Eucalyptus Silver Dollar;Green;500
04/12/2024 0:00;Gala Mum;Lavender;2050
04/12/2024 0:00;Gala Mum;Pink;300
04/12/2024 0:00;Gala Mum;Purple;4170
04/12/2024 0:00;Gala Mum;White;7040
04/12/2024 0:00;Green Ball;Green;9600
04/12/2024 0:00;Gypso;White;8100
04/12/2024 0:00;Hybrid Lilies;DarkPink;0
04/12/2024 0:00;Hybrid Lilies;Orange;1050
04/12/2024 0:00;Hybrid Lilies;Pink;0
04/12/2024 0:00;Hybrid Lilies;White;4950
04/12/2024 0:00;Hybrid Lilies;Yellow;1050
04/12/2024 0:00;Hydrangeas;Blue;20
04/12/2024 0:00;Hydrangeas;Green;5179
04/12/2024 0:00;Hydrangeas;Tinted Antique;3087
04/12/2024 0:00;Hydrangeas;Tinted Blue;438
04/12/2024 0:00;Hydrangeas;Tinted Dark Pink;10
04/12/2024 0:00;Hydrangeas;Tinted Lavender;26
04/12/2024 0:00;Hydrangeas;White;1064
04/12/2024 0:00;Iconfetti;DarkPink;150
04/12/2024 0:00;Iconfetti;Lavender;100
04/12/2024 0:00;Iconfetti;White;7130
04/12/2024 0:00;Iconfetti;Yellow;710
04/12/2024 0:00;Matsumoto;DarkPink;1500
04/12/2024 0:00;Matsumoto;Purple;600
04/12/2024 0:00;Matsumoto;Red;3000
04/12/2024 0:00;Micropompon Button;Pink;600
04/12/2024 0:00;Micropompon Button;Purple;1550
04/12/2024 0:00;Micropompon Button;White;1300
04/12/2024 0:00;Micropompon Button;Yellow;0
04/12/2024 0:00;Micropompon Daisy;Green;8740
04/12/2024 0:00;Micropompon Daisy;Lavender;10
04/12/2024 0:00;Micropompon Daisy;Purple;1270
04/12/2024 0:00;Micropompon Daisy;Red;10
04/12/2024 0:00;Micropompon Daisy;White;810
04/12/2024 0:00;Micropompon Daisy;Yellow;320
04/12/2024 0:00;Minicarnation;DarkPink;2400
04/12/2024 0:00;Minicarnation;Peppermint;0
04/12/2024 0:00;Minicarnation;Red;20400
04/12/2024 0:00;Mum Ball;Green;5795
04/12/2024 0:00;Mum Ball;Purple;2000
04/12/2024 0:00;Mum Ball;White;900
04/12/2024 0:00;Mum Ball;Yellow;800
04/12/2024 0:00;Novelty;Button Assorted;1050
04/12/2024 0:00;Novelty;Button Green;32690
04/12/2024 0:00;Novelty;Button Lavender;890
04/12/2024 0:00;Novelty;Button Purple;5758
04/12/2024 0:00;Novelty;Button White;7162
04/12/2024 0:00;Novelty;Button Yellow;2247
04/12/2024 0:00;Novelty;Lavender;6790
04/12/2024 0:00;Novelty;Pink;3800
04/12/2024 0:00;Novelty;Purple;3180
04/12/2024 0:00;Novelty;White;3750
04/12/2024 0:00;Novelty;Yellow;1750
04/12/2024 0:00;Pine;Green;6600
04/12/2024 0:00;Pittosporum;Green;0
04/12/2024 0:00;Rose - Color;DarkPink;0
04/12/2024 0:00;Rose - Color;White;432
04/12/2024 0:00;Rose - Red;Red;1296
04/12/2024 0:00;Rose - Spray;DarkPink;900
04/12/2024 0:00;Rose - Spray;Novelty Pink;150
04/12/2024 0:00;Rose - Spray;Pink;1500
04/12/2024 0:00;Rose - Spray;Red;3400
04/12/2024 0:00;Rose - Spray;White;1950
04/12/2024 0:00;Rose - Spray;Yellow;0
04/12/2024 0:00;Ruscus;Green;6030
04/12/2024 0:00;Ruscus;Tinted Burgundy;0
04/12/2024 0:00;Ruscus;Tinted Dusty;1000
04/12/2024 0:00;Ruscus;Tinted Gold;2400
04/12/2024 0:00;Scabiosa;Purple;0
04/12/2024 0:00;Sinensis;Tinted Burgundy;2000
04/12/2024 0:00;Sinensis;White;1000
04/12/2024 0:00;Solidago;Tinted Burgundy;4350
04/12/2024 0:00;Solidago;Yellow;40
04/12/2024 0:00;Spider;White;4950
04/12/2024 0:00;Statice;Purple;3150
04/12/2024 0:00;Stock Spray;DarkPink;2250
04/12/2024 0:00;Stock Spray;Lavender;500
04/12/2024 0:00;Stock Spray;Pink;250
04/12/2024 0:00;Stock Spray;Purple;3000
04/12/2024 0:00;Stock Spray;White;5500
04/12/2024 0:00;Stock Spray;Yellow;250
04/12/2024 0:00;Sunflowers;Yellow;2430
04/12/2024 0:00;Super Mums;White;4395
04/12/2024 0:00;Super Mums;Yellow;400
05/12/2024 0:00;Alstroemeria;Burgundy;1200
05/12/2024 0:00;Alstroemeria;DarkPink;12000
05/12/2024 0:00;Alstroemeria;Green;0
05/12/2024 0:00;Alstroemeria;Lavender;5200
05/12/2024 0:00;Alstroemeria;Orange;2400
05/12/2024 0:00;Alstroemeria;Peach;800
05/12/2024 0:00;Alstroemeria;Pink;4000
05/12/2024 0:00;Alstroemeria;Purple;8400
05/12/2024 0:00;Alstroemeria;Red;4000
05/12/2024 0:00;Alstroemeria;White;8400
05/12/2024 0:00;Alstroemeria;Yellow;0
05/12/2024 0:00;Carnation;Burgundy;2000
05/12/2024 0:00;Carnation;DarkPink;7500
05/12/2024 0:00;Carnation;Earth Tones;1000
05/12/2024 0:00;Carnation;Green;2500
05/12/2024 0:00;Carnation;Lavender;2500
05/12/2024 0:00;Carnation;Mauve;500
05/12/2024 0:00;Carnation;Novelty Burgundy;2000
05/12/2024 0:00;Carnation;Novelty Lavender;500
05/12/2024 0:00;Carnation;Novelty Pink;1500
05/12/2024 0:00;Carnation;Novelty Purple;1500
05/12/2024 0:00;Carnation;Novelty Red;500
05/12/2024 0:00;Carnation;Novelty Yellow;0
05/12/2024 0:00;Carnation;Orange;0
05/12/2024 0:00;Carnation;Peach;2000
05/12/2024 0:00;Carnation;Peppermint;2500
05/12/2024 0:00;Carnation;Pink;12000
05/12/2024 0:00;Carnation;Purple;4500
05/12/2024 0:00;Carnation;Red;14500
05/12/2024 0:00;Carnation;White;3000
05/12/2024 0:00;Carnation;Yellow;5500
05/12/2024 0:00;Cocculus;Green;7400
05/12/2024 0:00;Cremon;Assorted;6300
05/12/2024 0:00;Cremon;Green;6330
05/12/2024 0:00;Cremon;Lavender;2650
05/12/2024 0:00;Cremon;Novelty Lavender;310
05/12/2024 0:00;Cremon;Peach;350
05/12/2024 0:00;Cremon;Pink;160
05/12/2024 0:00;Cremon;Purple;3060
05/12/2024 0:00;Cremon;White;4960
05/12/2024 0:00;Cremon;Yellow;3910
05/12/2024 0:00;Cushion;Assorted;1000
05/12/2024 0:00;Cushion;Cream;780
05/12/2024 0:00;Cushion;Earth Tones;2320
05/12/2024 0:00;Cushion;Green;1890
05/12/2024 0:00;Cushion;Lavender;3212
05/12/2024 0:00;Cushion;Peach;4620
05/12/2024 0:00;Cushion;Pink;5110
05/12/2024 0:00;Cushion;Purple;7474
05/12/2024 0:00;Cushion;Tinted Assorted;2000
05/12/2024 0:00;Cushion;White;52288
05/12/2024 0:00;Cushion;Yellow;6310
05/12/2024 0:00;Daisy;DarkPink;1020
05/12/2024 0:00;Daisy;Lavender;4670
05/12/2024 0:00;Daisy;Novelty Lavender;13850
05/12/2024 0:00;Daisy;Novelty Purple;7360
05/12/2024 0:00;Daisy;Novelty Yellow;9128
05/12/2024 0:00;Daisy;Peach;4860
05/12/2024 0:00;Daisy;Pink;4540
05/12/2024 0:00;Daisy;Purple;2220
05/12/2024 0:00;Daisy;Red;1350
05/12/2024 0:00;Daisy;White;57665
05/12/2024 0:00;Daisy;Yellow;4252
05/12/2024 0:00;Dianthus Ball;Burgundy;600
05/12/2024 0:00;Dianthus Ball;DarkPink;300
05/12/2024 0:00;Dianthus Ball;Novelty Purple;300
05/12/2024 0:00;Dianthus Ball;Pink;300
05/12/2024 0:00;Dianthus Ball;Purple;0
05/12/2024 0:00;Dianthus Ball;White;0
05/12/2024 0:00;Eryngium;Blue;0
05/12/2024 0:00;Eryngium;Tinted Assorted;1700
05/12/2024 0:00;Eucalyptus Baby Blue;Green;23900
05/12/2024 0:00;Gala Mum;Lavender;450
05/12/2024 0:00;Gala Mum;Purple;3280
05/12/2024 0:00;Gala Mum;White;5550
05/12/2024 0:00;Gerbera;Orange;10
05/12/2024 0:00;Green Ball;Green;6000
05/12/2024 0:00;Green Dragon (Lepidium);Green;3000
05/12/2024 0:00;Gypso;White;7800
05/12/2024 0:00;Hybrid Lilies;DarkPink;3450
05/12/2024 0:00;Hybrid Lilies;Orange;1050
05/12/2024 0:00;Hybrid Lilies;Pink;300
05/12/2024 0:00;Hybrid Lilies;White;7050
05/12/2024 0:00;Hybrid Lilies;Yellow;0
05/12/2024 0:00;Hydrangeas;Green;3300
05/12/2024 0:00;Hydrangeas;Tinted Antique;253
05/12/2024 0:00;Hydrangeas;Tinted Blue;120
05/12/2024 0:00;Hydrangeas;Tinted Lavender;107
05/12/2024 0:00;Hydrangeas;Tinted Orange;7
05/12/2024 0:00;Hydrangeas;Tinted Pink;103
05/12/2024 0:00;Hydrangeas;Tinted Yellow;7
05/12/2024 0:00;Hypericum;Green;880
05/12/2024 0:00;Hypericum;Pink;4500
05/12/2024 0:00;Hypericum;Red;12780
05/12/2024 0:00;Iconfetti;DarkPink;1550
05/12/2024 0:00;Iconfetti;Lavender;2900
05/12/2024 0:00;Iconfetti;White;3350
05/12/2024 0:00;Iconfetti;Yellow;1200
05/12/2024 0:00;Liatris;Purple;40
05/12/2024 0:00;Matsumoto;DarkPink;2100
05/12/2024 0:00;Matsumoto;Purple;800
05/12/2024 0:00;Matsumoto;Red;3000
05/12/2024 0:00;Micropompon Button;Pink;1400
05/12/2024 0:00;Micropompon Button;White;300
05/12/2024 0:00;Micropompon Button;Yellow;130
05/12/2024 0:00;Micropompon Daisy;Green;2700
05/12/2024 0:00;Micropompon Daisy;Lavender;400
05/12/2024 0:00;Micropompon Daisy;Purple;1500
05/12/2024 0:00;Micropompon Daisy;Red;1800
05/12/2024 0:00;Micropompon Daisy;White;600
05/12/2024 0:00;Micropompon Daisy;Yellow;750
05/12/2024 0:00;Minicarnation;Burgundy;1200
05/12/2024 0:00;Minicarnation;DarkPink;0
05/12/2024 0:00;Minicarnation;Earth Tones;600
05/12/2024 0:00;Minicarnation;Green;600
05/12/2024 0:00;Minicarnation;Lavender;0
05/12/2024 0:00;Minicarnation;Novelty Burgundy;600
05/12/2024 0:00;Minicarnation;Novelty Pink;0
05/12/2024 0:00;Minicarnation;Novelty Purple;1200
05/12/2024 0:00;Minicarnation;Novelty Red;1200
05/12/2024 0:00;Minicarnation;Novelty Yellow;600
05/12/2024 0:00;Minicarnation;Orange;3600
05/12/2024 0:00;Minicarnation;Peppermint;1200
05/12/2024 0:00;Minicarnation;Pink;3000
05/12/2024 0:00;Minicarnation;Purple;4800
05/12/2024 0:00;Minicarnation;Red;36000
05/12/2024 0:00;Minicarnation;White;3000
05/12/2024 0:00;Minicarnation;Yellow;0
05/12/2024 0:00;Minikalas;White;20
05/12/2024 0:00;Mum Ball;Green;5010
05/12/2024 0:00;Mum Ball;Lavender;10
05/12/2024 0:00;Mum Ball;Pink;1000
05/12/2024 0:00;Mum Ball;Red;610
05/12/2024 0:00;Mum Ball;White;2110
05/12/2024 0:00;Mum Ball;Yellow;10
05/12/2024 0:00;Novelty;Button Green;35339
05/12/2024 0:00;Novelty;Button Lavender;2161
05/12/2024 0:00;Novelty;Button Purple;14640
05/12/2024 0:00;Novelty;Button White;4820
05/12/2024 0:00;Novelty;Button Yellow;750
05/12/2024 0:00;Novelty;Lavender;2360
05/12/2024 0:00;Novelty;Purple;1200
05/12/2024 0:00;Novelty;White;3200
05/12/2024 0:00;Novelty;Yellow;2328
05/12/2024 0:00;Pine;Green;17400
05/12/2024 0:00;Pittosporum;Green;6800
05/12/2024 0:00;Rose - Color;DarkPink;12960
05/12/2024 0:00;Rose - Color;Green;216
05/12/2024 0:00;Rose - Color;Lavender;4176
05/12/2024 0:00;Rose - Color;Novelty Orange;0
05/12/2024 0:00;Rose - Color;Novelty Pink;3456
05/12/2024 0:00;Rose - Color;Novelty Red;432
05/12/2024 0:00;Rose - Color;Orange;1440
05/12/2024 0:00;Rose - Color;Peach;1872
05/12/2024 0:00;Rose - Color;Pink;6624
05/12/2024 0:00;Rose - Color;White;6336
05/12/2024 0:00;Rose - Color;Yellow;1296
05/12/2024 0:00;Rose - Red;Red;41616
05/12/2024 0:00;Rose - Spray;DarkPink;450
05/12/2024 0:00;Rose - Spray;Green;150
05/12/2024 0:00;Rose - Spray;Lavender;0
05/12/2024 0:00;Rose - Spray;Novelty Orange;0
05/12/2024 0:00;Rose - Spray;Novelty Pink;150
05/12/2024 0:00;Rose - Spray;Orange;0
05/12/2024 0:00;Rose - Spray;Peach;1800
05/12/2024 0:00;Rose - Spray;Pink;600
05/12/2024 0:00;Rose - Spray;Red;1050
05/12/2024 0:00;Rose - Spray;White;2550
05/12/2024 0:00;Rose - Spray;Yellow;750
05/12/2024 0:00;Ruscus;Green;8000
05/12/2024 0:00;Ruscus;Tinted Burgundy;600
05/12/2024 0:00;Ruscus;Tinted Dusty;1000
05/12/2024 0:00;Sinensis;White;2000
05/12/2024 0:00;Snapdragon;White;4050
05/12/2024 0:00;Sparkz;Burgundy;0
05/12/2024 0:00;Sparkz;DarkPink;1200
05/12/2024 0:00;Sparkz;Earth Tones;0
05/12/2024 0:00;Sparkz;Mauve;0
05/12/2024 0:00;Sparkz;Novelty Burgundy;0
05/12/2024 0:00;Sparkz;Novelty Lavender;0
05/12/2024 0:00;Sparkz;Novelty Orange;0
05/12/2024 0:00;Sparkz;Novelty Purple;600
05/12/2024 0:00;Sparkz;Novelty Yellow;0
05/12/2024 0:00;Sparkz;Purple;0
05/12/2024 0:00;Statice;Purple;3150
05/12/2024 0:00;Stock Spray;DarkPink;1250
05/12/2024 0:00;Stock Spray;Lavender;250
05/12/2024 0:00;Stock Spray;Pink;250
05/12/2024 0:00;Stock Spray;Purple;3000
05/12/2024 0:00;Stock Spray;White;5000
05/12/2024 0:00;Stock Spray;Yellow;0
05/12/2024 0:00;Suc Blue Star;Blue;400
05/12/2024 0:00;Suc Cabbage;White;200
05/12/2024 0:00;Suc Curly Red;Red;0
05/12/2024 0:00;Suc Perle Von Nurnberg;Pink;300
05/12/2024 0:00;Sunflowers;Yellow;800
05/12/2024 0:00;Super Mums;Pink;950
05/12/2024 0:00;Treefern;Green;300
06/12/2024 0:00;Alstroemeria;Lavender;0
06/12/2024 0:00;Cocculus;Green;0
06/12/2024 0:00;Cremon;Assorted;8000
06/12/2024 0:00;Cremon;Dark Bronze;1370
06/12/2024 0:00;Cremon;Green;5550
06/12/2024 0:00;Cremon;Lavender;150
06/12/2024 0:00;Cremon;Novelty Lavender;850
06/12/2024 0:00;Cremon;Purple;1350
06/12/2024 0:00;Cremon;White;350
06/12/2024 0:00;Cremon;Yellow;800
06/12/2024 0:00;Cushion;Assorted;6000
06/12/2024 0:00;Cushion;Cream;250
06/12/2024 0:00;Cushion;Earth Tones;1350
06/12/2024 0:00;Cushion;Green;1250
06/12/2024 0:00;Cushion;Lavender;332
06/12/2024 0:00;Cushion;Peach;990
06/12/2024 0:00;Cushion;Pink;2950
06/12/2024 0:00;Cushion;Purple;17800
06/12/2024 0:00;Cushion;Tinted Assorted;450
06/12/2024 0:00;Cushion;White;48058
06/12/2024 0:00;Cushion;Yellow;5560
06/12/2024 0:00;Daisy;DarkPink;300
06/12/2024 0:00;Daisy;Lavender;2039
06/12/2024 0:00;Daisy;Novelty Lavender;21314
06/12/2024 0:00;Daisy;Novelty Purple;6484
06/12/2024 0:00;Daisy;Novelty Yellow;7721
06/12/2024 0:00;Daisy;Peach;2441
06/12/2024 0:00;Daisy;Pink;4719
06/12/2024 0:00;Daisy;Purple;11230
06/12/2024 0:00;Daisy;White;63173
06/12/2024 0:00;Daisy;Yellow;4825
06/12/2024 0:00;Eryngium;Blue;0
06/12/2024 0:00;Eucalyptus Baby Blue;Green;0
06/12/2024 0:00;Gala Mum;Lavender;1950
06/12/2024 0:00;Gala Mum;Purple;3460
06/12/2024 0:00;Gala Mum;White;5860
06/12/2024 0:00;Green Dragon (Lepidium);Green;3000
06/12/2024 0:00;Hybrid Lilies;DarkPink;0
06/12/2024 0:00;Hybrid Lilies;Orange;400
06/12/2024 0:00;Hybrid Lilies;Pink;0
06/12/2024 0:00;Hybrid Lilies;White;0
06/12/2024 0:00;Hybrid Lilies;Yellow;400
06/12/2024 0:00;Hydrangeas;Green;3000
06/12/2024 0:00;Hydrangeas;Tinted Blue;140
06/12/2024 0:00;Hypericum;Green;0
06/12/2024 0:00;Hypericum;Pink;0
06/12/2024 0:00;Iconfetti;DarkPink;2100
06/12/2024 0:00;Iconfetti;White;1350
06/12/2024 0:00;Iconfetti;Yellow;750
06/12/2024 0:00;Kale;Purple;1400
06/12/2024 0:00;Matsumoto;DarkPink;1500
06/12/2024 0:00;Matsumoto;Purple;1800
06/12/2024 0:00;Matsumoto;Red;1500
06/12/2024 0:00;Micropompon Daisy;Green;1450
