DueDate,Flower,Color_x,Stems_x,Color_y,Stems_y
2024-10-11,Mum Ball,Bronze,1054,Orange,950
2024-10-11,Mum Ball,Bronze,1054,Purple,750
2024-10-11,Mum Ball,Bronze,1054,Red,900
2024-10-11,Mum Ball,Bronze,1054,White,800
2024-10-11,Mum Ball,Bronze,1054,Yellow,700
2024-10-12,Mum Ball,Bronze,90,Bronze,2000
2024-10-12,Mum Ball,Bronze,90,Dark Bronze,200
2024-10-12,Mum Ball,Bronze,90,White,1800
2024-10-12,Mum Ball,Bronze,90,Yellow,700
2024-10-14,Mum Ball,Bronze,1952,Bronze,4675
2024-10-14,Mum Ball,Bronze,1952,Dark Bronze,90
2024-10-14,Mum Ball,Bronze,1952,Green,4200
2024-10-14,Mum Ball,Bronze,1952,Lavender,1750
2024-10-14,Mum Ball,Bronze,1952,Orange,200
2024-10-14,Mum Ball,Bronze,1952,Pink,500
2024-10-14,Mum Ball,Bronze,1952,Purple,2050
2024-10-14,Mum Ball,Bronze,1952,Red,700
2024-10-14,Mum Ball,Bronze,1952,White,2300
2024-10-14,Mum Ball,Bronze,1952,Yellow,4000
2024-10-15,Mum Ball,Bronze,1952,Bronze,2200
2024-10-15,Mum Ball,Bronze,1952,Dark Bronze,10
2024-10-15,Mum Ball,Bronze,1952,Green,20
2024-10-15,Mum Ball,Bronze,1952,Lavender,10
2024-10-15,Mum Ball,Bronze,1952,Orange,10
2024-10-15,Mum Ball,Bronze,1952,Purple,3300
2024-10-15,Mum Ball,Bronze,1952,Red,220
2024-10-15,Mum Ball,Bronze,1952,White,920
2024-10-15,Mum Ball,Bronze,1952,Yellow,1800
2024-10-16,Mum Ball,Bronze,1009,Dark Bronze,400
2024-10-16,Mum Ball,Bronze,1009,Green,900
2024-10-16,Mum Ball,Bronze,1009,Lavender,100
2024-10-16,Mum Ball,Bronze,1009,Orange,300
2024-10-16,Mum Ball,Bronze,1009,Pink,200
2024-10-16,Mum Ball,Bronze,1009,Purple,1600
2024-10-16,Mum Ball,Bronze,1009,Red,850
2024-10-16,Mum Ball,Bronze,1009,White,300
2024-10-16,Mum Ball,Bronze,1009,Yellow,300
2024-10-17,Mum Ball,Bronze,784,Dark Bronze,850
2024-10-17,Mum Ball,Bronze,784,Green,265
2024-10-17,Mum Ball,Bronze,784,Lavender,600
2024-10-17,Mum Ball,Bronze,784,Orange,800
2024-10-17,Mum Ball,Bronze,784,Red,1300
2024-10-17,Mum Ball,Bronze,784,Yellow,350
2024-10-18,Mum Ball,Bronze,1111,Dark Bronze,695
2024-10-18,Mum Ball,Bronze,1111,Green,2000
2024-10-18,Mum Ball,Bronze,1111,Lavender,1050
2024-10-18,Mum Ball,Bronze,1111,Orange,600
2024-10-18,Mum Ball,Bronze,1111,Pink,900
2024-10-18,Mum Ball,Bronze,1111,Red,350
2024-10-19,Mum Ball,Bronze,410,Dark Bronze,400
2024-10-19,Mum Ball,Bronze,410,Green,3500
2024-10-19,Mum Ball,Bronze,410,Orange,750
2024-10-19,Mum Ball,Bronze,410,Pink,950
2024-10-19,Mum Ball,Bronze,410,Red,400
2024-10-19,Mum Ball,Bronze,410,Yellow,200
2024-10-21,Mum Ball,Bronze,585,Dark Bronze,800
2024-10-21,Mum Ball,Bronze,585,Green,400
2024-10-21,Mum Ball,Bronze,585,Lavender,2100
2024-10-21,Mum Ball,Bronze,585,Orange,600
2024-10-21,Mum Ball,Bronze,585,Pink,400
2024-10-21,Mum Ball,Bronze,585,Purple,3700
2024-10-21,Mum Ball,Bronze,585,Red,400
2024-10-21,Mum Ball,Bronze,585,White,700
2024-10-21,Mum Ball,Bronze,585,Yellow,2800
2024-10-28,Mum Ball,Bronze,259,Bronze,6950
2024-10-28,Mum Ball,Bronze,259,Dark Bronze,900
2024-10-28,Mum Ball,Bronze,259,Green,4900
2024-10-28,Mum Ball,Bronze,259,Lavender,1950
2024-10-28,Mum Ball,Bronze,259,Orange,3750
2024-10-28,Mum Ball,Bronze,259,Pink,300
2024-10-28,Mum Ball,Bronze,259,Purple,3000
2024-10-28,Mum Ball,Bronze,259,Red,500
2024-10-28,Mum Ball,Bronze,259,Yellow,4600
2024-10-29,Mum Ball,Bronze,849,Dark Bronze,3825
2024-10-29,Mum Ball,Bronze,849,Green,1900
2024-10-29,Mum Ball,Bronze,849,Orange,1650
2024-10-29,Mum Ball,Bronze,849,Pink,400
2024-10-29,Mum Ball,Bronze,849,Purple,2900
2024-10-29,Mum Ball,Bronze,849,Red,2500
2024-10-29,Mum Ball,Bronze,849,Yellow,2600
2024-10-30,Mum Ball,Bronze,132,Dark Bronze,2800
2024-10-30,Mum Ball,Bronze,132,Green,1400
2024-10-30,Mum Ball,Bronze,132,Lavender,200
2024-10-30,Mum Ball,Bronze,132,Orange,900
2024-10-30,Mum Ball,Bronze,132,Pink,800
2024-10-30,Mum Ball,Bronze,132,Purple,900
2024-10-30,Mum Ball,Bronze,132,Red,2250
2024-10-30,Mum Ball,Bronze,132,White,100
2024-10-30,Mum Ball,Bronze,132,Yellow,1300
2024-10-31,Mum Ball,Bronze,101,Dark Bronze,2900
2024-10-31,Mum Ball,Bronze,101,Green,400
2024-10-31,Mum Ball,Bronze,101,Lavender,700
2024-10-31,Mum Ball,Bronze,101,Orange,1000
2024-10-31,Mum Ball,Bronze,101,Pink,1200
2024-10-31,Mum Ball,Bronze,101,Purple,200
2024-10-31,Mum Ball,Bronze,101,Red,2150
2024-10-31,Mum Ball,Bronze,101,Yellow,700
2024-11-01,Mum Ball,Bronze,2684,Bronze,300
2024-11-01,Mum Ball,Bronze,2684,Green,2000
2024-11-01,Mum Ball,Bronze,2684,Lavender,300
2024-11-01,Mum Ball,Bronze,2684,Orange,1780
2024-11-01,Mum Ball,Bronze,2684,Red,885
2024-11-01,Mum Ball,Bronze,2684,Yellow,500
2024-10-01,Novelty,Bronze,3180,Bronze,8500
2024-10-01,Novelty,Bronze,3180,Button Green,11751
2024-10-01,Novelty,Bronze,3180,Button Lavender,160
2024-10-01,Novelty,Bronze,3180,Button Purple,2820
2024-10-01,Novelty,Bronze,3180,Button Red,30
2024-10-01,Novelty,Bronze,3180,Button White,2788
2024-10-01,Novelty,Bronze,3180,Button Yellow,1200
2024-10-01,Novelty,Bronze,3180,Lavender,200
2024-10-01,Novelty,Bronze,3180,Light Bronze,2450
2024-10-01,Novelty,Bronze,3180,Pink,1250
2024-10-01,Novelty,Bronze,3180,Red,1850
2024-10-01,Novelty,Bronze,3180,White,590
2024-10-01,Novelty,Bronze,3180,Yellow,4080
2024-10-02,Novelty,Bronze,3611,Bronze,1100
2024-10-02,Novelty,Bronze,3611,Button Dark Bronze,4544
2024-10-02,Novelty,Bronze,3611,Button Green,14172
2024-10-02,Novelty,Bronze,3611,Button Lavender,650
2024-10-02,Novelty,Bronze,3611,Button Purple,5820
2024-10-02,Novelty,Bronze,3611,Button Red,1312
2024-10-02,Novelty,Bronze,3611,Button White,2550
2024-10-02,Novelty,Bronze,3611,Button Yellow,2290
2024-10-02,Novelty,Bronze,3611,Lavender,470
2024-10-02,Novelty,Bronze,3611,Light Bronze,6550
2024-10-02,Novelty,Bronze,3611,Pink,850
2024-10-02,Novelty,Bronze,3611,Purple,340
2024-10-02,Novelty,Bronze,3611,Red,250
2024-10-02,Novelty,Bronze,3611,White,2598
2024-10-02,Novelty,Bronze,3611,Yellow,4500
2024-10-03,Novelty,Bronze,4358,Bronze,3750
2024-10-03,Novelty,Bronze,4358,Button Dark Bronze,4500
2024-10-03,Novelty,Bronze,4358,Button Green,10462
2024-10-03,Novelty,Bronze,4358,Button Purple,13870
2024-10-03,Novelty,Bronze,4358,Button Red,950
2024-10-03,Novelty,Bronze,4358,Button White,370
2024-10-03,Novelty,Bronze,4358,Button Yellow,20
2024-10-03,Novelty,Bronze,4358,Green,500
2024-10-03,Novelty,Bronze,4358,Lavender,3348
2024-10-03,Novelty,Bronze,4358,Light Bronze,2400
2024-10-03,Novelty,Bronze,4358,Pink,2480
2024-10-03,Novelty,Bronze,4358,Purple,20
2024-10-03,Novelty,Bronze,4358,Red,2070
2024-10-03,Novelty,Bronze,4358,Yellow,8185
2024-10-04,Novelty,Bronze,2221,Bronze,3100
2024-10-04,Novelty,Bronze,2221,Button Dark Bronze,3350
2024-10-04,Novelty,Bronze,2221,Button Green,9155
2024-10-04,Novelty,Bronze,2221,Button Lavender,300
2024-10-04,Novelty,Bronze,2221,Button Purple,77
2024-10-04,Novelty,Bronze,2221,Button White,1890
2024-10-04,Novelty,Bronze,2221,Button Yellow,5100
2024-10-04,Novelty,Bronze,2221,Lavender,748
2024-10-04,Novelty,Bronze,2221,Light Bronze,850
2024-10-04,Novelty,Bronze,2221,Pink,100
2024-10-04,Novelty,Bronze,2221,Purple,1250
2024-10-04,Novelty,Bronze,2221,Red,990
2024-10-04,Novelty,Bronze,2221,White,300
2024-10-04,Novelty,Bronze,2221,Yellow,5640
2024-10-05,Novelty,Bronze,4387,Bronze,400
2024-10-05,Novelty,Bronze,4387,Button Dark Bronze,500
2024-10-05,Novelty,Bronze,4387,Button Green,14660
2024-10-05,Novelty,Bronze,4387,Button Lavender,0
2024-10-05,Novelty,Bronze,4387,Button Purple,0
2024-10-05,Novelty,Bronze,4387,Button Red,1000
2024-10-05,Novelty,Bronze,4387,Button White,1220
2024-10-05,Novelty,Bronze,4387,Button Yellow,600
2024-10-05,Novelty,Bronze,4387,Green,450
2024-10-05,Novelty,Bronze,4387,Lavender,2100
2024-10-05,Novelty,Bronze,4387,Light Bronze,1650
2024-10-05,Novelty,Bronze,4387,Purple,3700
2024-10-05,Novelty,Bronze,4387,Red,900
2024-10-05,Novelty,Bronze,4387,Yellow,3400
2024-10-07,Novelty,Bronze,3519,Bronze,250
2024-10-07,Novelty,Bronze,3519,Button Assorted,300
2024-10-07,Novelty,Bronze,3519,Button Bronze,300
2024-10-07,Novelty,Bronze,3519,Button Dark Bronze,1590
2024-10-07,Novelty,Bronze,3519,Button Green,4944
2024-10-07,Novelty,Bronze,3519,Button Purple,11083
2024-10-07,Novelty,Bronze,3519,Button White,1870
2024-10-07,Novelty,Bronze,3519,Button Yellow,4450
2024-10-07,Novelty,Bronze,3519,Lavender,1180
2024-10-07,Novelty,Bronze,3519,Light Bronze,8076
2024-10-07,Novelty,Bronze,3519,Purple,2850
2024-10-07,Novelty,Bronze,3519,Red,1114
2024-10-07,Novelty,Bronze,3519,White,520
2024-10-07,Novelty,Bronze,3519,Yellow,1430
2024-10-08,Novelty,Bronze,540,Bronze,10410
2024-10-08,Novelty,Bronze,540,Button Assorted,250
2024-10-08,Novelty,Bronze,540,Button Dark Bronze,716
2024-10-08,Novelty,Bronze,540,Button Green,22590
2024-10-08,Novelty,Bronze,540,Button Purple,7950
2024-10-08,Novelty,Bronze,540,Button White,250
2024-10-08,Novelty,Bronze,540,Button Yellow,8938
2024-10-08,Novelty,Bronze,540,Dark Bronze,3860
2024-10-08,Novelty,Bronze,540,Green,1600
2024-10-08,Novelty,Bronze,540,Lavender,1610
2024-10-08,Novelty,Bronze,540,Light Bronze,7490
2024-10-08,Novelty,Bronze,540,Pink,550
2024-10-08,Novelty,Bronze,540,Purple,1560
2024-10-08,Novelty,Bronze,540,Red,1950
2024-10-08,Novelty,Bronze,540,White,2520
2024-10-08,Novelty,Bronze,540,Yellow,13051
2024-10-09,Novelty,Bronze,2082,Bronze,6320
2024-10-09,Novelty,Bronze,2082,Button Dark Bronze,2300
2024-10-09,Novelty,Bronze,2082,Button Green,27592
2024-10-09,Novelty,Bronze,2082,Button Lavender,20
2024-10-09,Novelty,Bronze,2082,Button Purple,3000
2024-10-09,Novelty,Bronze,2082,Button White,430
2024-10-09,Novelty,Bronze,2082,Button Yellow,8232
2024-10-09,Novelty,Bronze,2082,Dark Bronze,18260
2024-10-09,Novelty,Bronze,2082,Lavender,620
2024-10-09,Novelty,Bronze,2082,Light Bronze,6800
2024-10-09,Novelty,Bronze,2082,Purple,7230
2024-10-09,Novelty,Bronze,2082,White,900
2024-10-09,Novelty,Bronze,2082,Yellow,7800
2024-10-10,Novelty,Bronze,3018,Bronze,600
2024-10-10,Novelty,Bronze,3018,Button Dark Bronze,5060
2024-10-10,Novelty,Bronze,3018,Button Green,11844
2024-10-10,Novelty,Bronze,3018,Button Lavender,2050
2024-10-10,Novelty,Bronze,3018,Button Purple,2630
2024-10-10,Novelty,Bronze,3018,Button White,1820
2024-10-10,Novelty,Bronze,3018,Button Yellow,4550
2024-10-10,Novelty,Bronze,3018,Dark Bronze,18600
2024-10-10,Novelty,Bronze,3018,Lavender,3998
2024-10-10,Novelty,Bronze,3018,Light Bronze,10830
2024-10-10,Novelty,Bronze,3018,Pink,1050
2024-10-10,Novelty,Bronze,3018,Purple,6450
2024-10-10,Novelty,Bronze,3018,White,750
2024-10-10,Novelty,Bronze,3018,Yellow,22179
2024-10-11,Novelty,Bronze,4324,Bronze,3000
2024-10-11,Novelty,Bronze,4324,Button Assorted,600
2024-10-11,Novelty,Bronze,4324,Button Dark Bronze,270
2024-10-11,Novelty,Bronze,4324,Button Green,9800
2024-10-11,Novelty,Bronze,4324,Button Lavender,14
2024-10-11,Novelty,Bronze,4324,Button Red,2850
2024-10-11,Novelty,Bronze,4324,Dark Bronze,13520
2024-10-11,Novelty,Bronze,4324,Green,2002
2024-10-11,Novelty,Bronze,4324,Lavender,350
2024-10-11,Novelty,Bronze,4324,Light Bronze,7910
2024-10-11,Novelty,Bronze,4324,Purple,2010
2024-10-11,Novelty,Bronze,4324,Yellow,12900
2024-10-12,Novelty,Bronze,9696,Bronze,2400
2024-10-12,Novelty,Bronze,9696,Button Dark Bronze,1250
2024-10-12,Novelty,Bronze,9696,Button Purple,800
2024-10-12,Novelty,Bronze,9696,Button Red,1000
2024-10-12,Novelty,Bronze,9696,Button White,1150
2024-10-12,Novelty,Bronze,9696,Button Yellow,1850
2024-10-12,Novelty,Bronze,9696,Dark Bronze,15010
2024-10-12,Novelty,Bronze,9696,Green,2450
2024-10-12,Novelty,Bronze,9696,Lavender,1000
2024-10-12,Novelty,Bronze,9696,Light Bronze,6230
2024-10-12,Novelty,Bronze,9696,Pink,1200
2024-10-12,Novelty,Bronze,9696,Purple,7920
2024-10-12,Novelty,Bronze,9696,Red,500
2024-10-12,Novelty,Bronze,9696,Yellow,10100
2024-10-14,Novelty,Bronze,2020,Bronze,6800
2024-10-14,Novelty,Bronze,2020,Button Assorted,240
2024-10-14,Novelty,Bronze,2020,Button Dark Bronze,340
2024-10-14,Novelty,Bronze,2020,Button Green,8950
2024-10-14,Novelty,Bronze,2020,Button Lavender,1400
2024-10-14,Novelty,Bronze,2020,Button Red,80
2024-10-14,Novelty,Bronze,2020,Button White,1850
2024-10-14,Novelty,Bronze,2020,Button Yellow,4710
2024-10-14,Novelty,Bronze,2020,Dark Bronze,1000
2024-10-14,Novelty,Bronze,2020,Green,1050
2024-10-14,Novelty,Bronze,2020,Lavender,3050
2024-10-14,Novelty,Bronze,2020,Light Bronze,5650
2024-10-14,Novelty,Bronze,2020,Pink,3800
2024-10-14,Novelty,Bronze,2020,Purple,4450
2024-10-14,Novelty,Bronze,2020,Red,1940
2024-10-14,Novelty,Bronze,2020,White,2040
2024-10-14,Novelty,Bronze,2020,Yellow,13020
2024-10-15,Novelty,Bronze,6899,Bronze,4840
2024-10-15,Novelty,Bronze,6899,Button Assorted,600
2024-10-15,Novelty,Bronze,6899,Button Bronze,40
2024-10-15,Novelty,Bronze,6899,Button Dark Bronze,320
2024-10-15,Novelty,Bronze,6899,Button Green,16165
2024-10-15,Novelty,Bronze,6899,Button Purple,340
2024-10-15,Novelty,Bronze,6899,Button Red,2000
2024-10-15,Novelty,Bronze,6899,Button White,1583
2024-10-15,Novelty,Bronze,6899,Button Yellow,2400
2024-10-15,Novelty,Bronze,6899,Dark Bronze,4200
2024-10-15,Novelty,Bronze,6899,Green,8340
2024-10-15,Novelty,Bronze,6899,Lavender,1220
2024-10-15,Novelty,Bronze,6899,Light Bronze,7740
2024-10-15,Novelty,Bronze,6899,Purple,2200
2024-10-15,Novelty,Bronze,6899,Red,850
2024-10-15,Novelty,Bronze,6899,White,1748
2024-10-15,Novelty,Bronze,6899,Yellow,6560
2024-10-16,Novelty,Bronze,5384,Bronze,9600
2024-10-16,Novelty,Bronze,5384,Button Assorted,650
2024-10-16,Novelty,Bronze,5384,Button Dark Bronze,1850
2024-10-16,Novelty,Bronze,5384,Button Green,14392
2024-10-16,Novelty,Bronze,5384,Button Lavender,926
2024-10-16,Novelty,Bronze,5384,Button Purple,700
2024-10-16,Novelty,Bronze,5384,Button Red,1000
2024-10-16,Novelty,Bronze,5384,Button White,580
2024-10-16,Novelty,Bronze,5384,Button Yellow,2330
2024-10-16,Novelty,Bronze,5384,Dark Bronze,1800
2024-10-16,Novelty,Bronze,5384,Green,2490
2024-10-16,Novelty,Bronze,5384,Lavender,500
2024-10-16,Novelty,Bronze,5384,Light Bronze,15200
2024-10-16,Novelty,Bronze,5384,Purple,6600
2024-10-16,Novelty,Bronze,5384,Red,3064
2024-10-16,Novelty,Bronze,5384,Yellow,7746
2024-10-17,Novelty,Bronze,5996,Bronze,700
2024-10-17,Novelty,Bronze,5996,Button Dark Bronze,230
2024-10-17,Novelty,Bronze,5996,Button Green,1550
2024-10-17,Novelty,Bronze,5996,Button Lavender,980
2024-10-17,Novelty,Bronze,5996,Button Purple,1340
2024-10-17,Novelty,Bronze,5996,Button Red,2200
2024-10-17,Novelty,Bronze,5996,Button White,1550
2024-10-17,Novelty,Bronze,5996,Button Yellow,650
2024-10-17,Novelty,Bronze,5996,Dark Bronze,2400
2024-10-17,Novelty,Bronze,5996,Green,3153
2024-10-17,Novelty,Bronze,5996,Light Bronze,8200
2024-10-17,Novelty,Bronze,5996,Purple,10250
2024-10-17,Novelty,Bronze,5996,Red,250
2024-10-17,Novelty,Bronze,5996,Yellow,8180
2024-10-18,Novelty,Bronze,3838,Bronze,250
2024-10-18,Novelty,Bronze,3838,Button Dark Bronze,2080
2024-10-18,Novelty,Bronze,3838,Button Green,3267
2024-10-18,Novelty,Bronze,3838,Button Purple,5750
2024-10-18,Novelty,Bronze,3838,Button White,378
2024-10-18,Novelty,Bronze,3838,Dark Bronze,13600
2024-10-18,Novelty,Bronze,3838,Light Bronze,3400
2024-10-18,Novelty,Bronze,3838,Novelty Purple,0
2024-10-18,Novelty,Bronze,3838,Purple,5500
2024-10-18,Novelty,Bronze,3838,White,100
2024-10-18,Novelty,Bronze,3838,Yellow,9050
2024-10-19,Novelty,Bronze,2737,Button Dark Bronze,1550
2024-10-19,Novelty,Bronze,2737,Button Green,7745
2024-10-19,Novelty,Bronze,2737,Button Lavender,1600
2024-10-19,Novelty,Bronze,2737,Button Purple,9690
2024-10-19,Novelty,Bronze,2737,Button Yellow,250
2024-10-19,Novelty,Bronze,2737,Dark Bronze,25800
2024-10-19,Novelty,Bronze,2737,Green,1250
2024-10-19,Novelty,Bronze,2737,Lavender,1050
2024-10-19,Novelty,Bronze,2737,Light Bronze,6611
2024-10-19,Novelty,Bronze,2737,Purple,5350
2024-10-19,Novelty,Bronze,2737,Red,3230
2024-10-19,Novelty,Bronze,2737,White,922
2024-10-19,Novelty,Bronze,2737,Yellow,5300
2024-10-21,Novelty,Bronze,390,Bronze,10700
2024-10-21,Novelty,Bronze,390,Button Dark Bronze,9340
2024-10-21,Novelty,Bronze,390,Button Green,16450
2024-10-21,Novelty,Bronze,390,Button Lavender,100
2024-10-21,Novelty,Bronze,390,Button Purple,1950
2024-10-21,Novelty,Bronze,390,Button Red,250
2024-10-21,Novelty,Bronze,390,Button White,700
2024-10-21,Novelty,Bronze,390,Button Yellow,850
2024-10-21,Novelty,Bronze,390,Dark Bronze,2550
2024-10-21,Novelty,Bronze,390,Green,600
2024-10-21,Novelty,Bronze,390,Lavender,4450
2024-10-21,Novelty,Bronze,390,Light Bronze,19520
2024-10-21,Novelty,Bronze,390,Peach,250
2024-10-21,Novelty,Bronze,390,Purple,3550
2024-10-21,Novelty,Bronze,390,Red,3318
2024-10-21,Novelty,Bronze,390,White,2692
2024-10-21,Novelty,Bronze,390,Yellow,16900
2024-10-22,Novelty,Bronze,6107,Bronze,4920
2024-10-22,Novelty,Bronze,6107,Button Dark Bronze,2026
2024-10-22,Novelty,Bronze,6107,Button Green,11498
2024-10-22,Novelty,Bronze,6107,Button Purple,10160
2024-10-22,Novelty,Bronze,6107,Button Red,6000
2024-10-22,Novelty,Bronze,6107,Button White,750
2024-10-22,Novelty,Bronze,6107,Button Yellow,1350
2024-10-22,Novelty,Bronze,6107,Dark Bronze,7133
2024-10-22,Novelty,Bronze,6107,Green,850
2024-10-22,Novelty,Bronze,6107,Lavender,5700
2024-10-22,Novelty,Bronze,6107,Light Bronze,5150
2024-10-22,Novelty,Bronze,6107,Pink,100
2024-10-22,Novelty,Bronze,6107,Purple,1200
2024-10-22,Novelty,Bronze,6107,Red,2750
2024-10-22,Novelty,Bronze,6107,Yellow,7620
2024-10-23,Novelty,Bronze,3026,Bronze,5800
2024-10-23,Novelty,Bronze,3026,Button Dark Bronze,5850
2024-10-23,Novelty,Bronze,3026,Button Green,21562
2024-10-23,Novelty,Bronze,3026,Button Purple,8100
2024-10-23,Novelty,Bronze,3026,Button White,4670
2024-10-23,Novelty,Bronze,3026,Button Yellow,7252
2024-10-23,Novelty,Bronze,3026,Dark Bronze,2100
2024-10-23,Novelty,Bronze,3026,Green,800
2024-10-23,Novelty,Bronze,3026,Lavender,2750
2024-10-23,Novelty,Bronze,3026,Light Bronze,5340
2024-10-23,Novelty,Bronze,3026,Pink,3350
2024-10-23,Novelty,Bronze,3026,Purple,910
2024-10-23,Novelty,Bronze,3026,Red,4650
2024-10-23,Novelty,Bronze,3026,White,2690
2024-10-23,Novelty,Bronze,3026,Yellow,4650
2024-10-24,Novelty,Bronze,1836,Bronze,600
2024-10-24,Novelty,Bronze,1836,Button Dark Bronze,12080
2024-10-24,Novelty,Bronze,1836,Button Green,11650
2024-10-24,Novelty,Bronze,1836,Button Lavender,740
2024-10-24,Novelty,Bronze,1836,Button Purple,6950
2024-10-24,Novelty,Bronze,1836,Button Red,450
2024-10-24,Novelty,Bronze,1836,Button White,2000
2024-10-24,Novelty,Bronze,1836,Button Yellow,4250
2024-10-24,Novelty,Bronze,1836,Dark Bronze,10000
2024-10-24,Novelty,Bronze,1836,Green,4350
2024-10-24,Novelty,Bronze,1836,Lavender,2430
2024-10-24,Novelty,Bronze,1836,Light Bronze,5900
2024-10-24,Novelty,Bronze,1836,Purple,3750
2024-10-24,Novelty,Bronze,1836,Red,450
2024-10-24,Novelty,Bronze,1836,Yellow,850
2024-10-25,Novelty,Bronze,5311,Bronze,2355
2024-10-25,Novelty,Bronze,5311,Button Dark Bronze,11391
2024-10-25,Novelty,Bronze,5311,Button Green,23023
2024-10-25,Novelty,Bronze,5311,Button Purple,6450
2024-10-25,Novelty,Bronze,5311,Button Red,1000
2024-10-25,Novelty,Bronze,5311,Button White,600
2024-10-25,Novelty,Bronze,5311,Button Yellow,3630
2024-10-25,Novelty,Bronze,5311,Dark Bronze,11400
2024-10-25,Novelty,Bronze,5311,Green,1700
2024-10-25,Novelty,Bronze,5311,Light Bronze,6100
2024-10-25,Novelty,Bronze,5311,Pink,550
2024-10-25,Novelty,Bronze,5311,Purple,3800
2024-10-25,Novelty,Bronze,5311,Red,2750
2024-10-25,Novelty,Bronze,5311,White,1000
2024-10-25,Novelty,Bronze,5311,Yellow,7950
2024-10-26,Novelty,Bronze,3355,Bronze,2370
2024-10-26,Novelty,Bronze,3355,Button Dark Bronze,2476
2024-10-26,Novelty,Bronze,3355,Button Green,4350
2024-10-26,Novelty,Bronze,3355,Button Lavender,3290
2024-10-26,Novelty,Bronze,3355,Button Purple,679
2024-10-26,Novelty,Bronze,3355,Button Red,1800
2024-10-26,Novelty,Bronze,3355,Button White,119
2024-10-26,Novelty,Bronze,3355,Green,690
2024-10-26,Novelty,Bronze,3355,Lavender,1750
2024-10-26,Novelty,Bronze,3355,Light Bronze,3840
2024-10-26,Novelty,Bronze,3355,Pink,100
2024-10-26,Novelty,Bronze,3355,Purple,2400
2024-10-26,Novelty,Bronze,3355,Red,1400
2024-10-26,Novelty,Bronze,3355,Yellow,4950
2024-10-28,Novelty,Bronze,147,Bronze,13325
2024-10-28,Novelty,Bronze,147,Button Dark Bronze,6812
2024-10-28,Novelty,Bronze,147,Button Green,5705
2024-10-28,Novelty,Bronze,147,Button Lavender,2120
2024-10-28,Novelty,Bronze,147,Button Purple,7800
2024-10-28,Novelty,Bronze,147,Button Red,3200
2024-10-28,Novelty,Bronze,147,Button White,4650
2024-10-28,Novelty,Bronze,147,Button Yellow,7500
2024-10-28,Novelty,Bronze,147,Green,950
2024-10-28,Novelty,Bronze,147,Lavender,1580
2024-10-28,Novelty,Bronze,147,Light Bronze,9790
2024-10-28,Novelty,Bronze,147,Pink,600
2024-10-28,Novelty,Bronze,147,Purple,4100
2024-10-28,Novelty,Bronze,147,Red,1950
2024-10-28,Novelty,Bronze,147,White,6226
2024-10-28,Novelty,Bronze,147,Yellow,4335
2024-10-29,Novelty,Bronze,3035,Bronze,7750
2024-10-29,Novelty,Bronze,3035,Button Dark Bronze,9500
2024-10-29,Novelty,Bronze,3035,Button Green,3400
2024-10-29,Novelty,Bronze,3035,Button Lavender,850
2024-10-29,Novelty,Bronze,3035,Button Purple,9318
2024-10-29,Novelty,Bronze,3035,Button Red,100
2024-10-29,Novelty,Bronze,3035,Button White,2590
2024-10-29,Novelty,Bronze,3035,Button Yellow,12368
2024-10-29,Novelty,Bronze,3035,Green,4826
2024-10-29,Novelty,Bronze,3035,Lavender,1559
2024-10-29,Novelty,Bronze,3035,Light Bronze,4250
2024-10-29,Novelty,Bronze,3035,Purple,1350
2024-10-29,Novelty,Bronze,3035,Red,2600
2024-10-29,Novelty,Bronze,3035,White,150
2024-10-29,Novelty,Bronze,3035,Yellow,5675
2024-10-30,Novelty,Bronze,4338,Bronze,1800
2024-10-30,Novelty,Bronze,4338,Button Dark Bronze,10108
2024-10-30,Novelty,Bronze,4338,Button Green,30877
2024-10-30,Novelty,Bronze,4338,Button Lavender,2576
2024-10-30,Novelty,Bronze,4338,Button Purple,9505
2024-10-30,Novelty,Bronze,4338,Button Red,2482
2024-10-30,Novelty,Bronze,4338,Button White,1250
2024-10-30,Novelty,Bronze,4338,Button Yellow,4540
2024-10-30,Novelty,Bronze,4338,Green,1800
2024-10-30,Novelty,Bronze,4338,Light Bronze,3400
2024-10-30,Novelty,Bronze,4338,Pink,750
2024-10-30,Novelty,Bronze,4338,Purple,1200
2024-10-30,Novelty,Bronze,4338,Red,1100
2024-10-30,Novelty,Bronze,4338,White,1800
2024-10-30,Novelty,Bronze,4338,Yellow,5970
2024-10-31,Novelty,Bronze,978,Bronze,650
2024-10-31,Novelty,Bronze,978,Button Dark Bronze,1600
2024-10-31,Novelty,Bronze,978,Button Green,8184
2024-10-31,Novelty,Bronze,978,Button Red,2350
2024-10-31,Novelty,Bronze,978,Button White,2834
2024-10-31,Novelty,Bronze,978,Button Yellow,900
2024-10-31,Novelty,Bronze,978,Lavender,3650
2024-10-31,Novelty,Bronze,978,Light Bronze,4300
2024-10-31,Novelty,Bronze,978,Pink,1990
2024-10-31,Novelty,Bronze,978,Purple,1500
2024-10-31,Novelty,Bronze,978,Red,1300
2024-10-31,Novelty,Bronze,978,Yellow,3740
2024-11-01,Novelty,Bronze,2708,Bronze,2550
2024-11-01,Novelty,Bronze,2708,Button Dark Bronze,400
2024-11-01,Novelty,Bronze,2708,Button Green,19350
2024-11-01,Novelty,Bronze,2708,Button Red,3350
2024-11-01,Novelty,Bronze,2708,Button White,2100
